,State,County,Latitude,Longitude
3005,West Virginia,Hancock,40.41896,-80.58952
3006,West Virginia,Hardy,39.0075,-78.85792
3007,West Virginia,Harrison,39.28065,-80.34453
3008,West Virginia,Jackson,38.8187,-81.71069
3009,West Virginia,Jefferson,39.4301,-77.80416
3010,West Virginia,Kanawha,38.34982,-81.63262
3011,West Virginia,Lewis,38.99587,-80.50216
3012,West Virginia,Lincoln,38.17536,-82.07039
3013,West Virginia,Logan,37.84871,-81.99346
3014,West Virginia,McDowell,37.3785,-81.65358
3015,West Virginia,Marion,39.48508,-80.14258
3016,West Virginia,Marshall,39.86061,-80.66339
3017,West Virginia,Mason,38.76974,-82.02654
3018,West Virginia,Mercer,37.26984,-81.22232
3019,West Virginia,Mineral,39.61509,-78.76168
3020,West Virginia,Mingo,37.7264,-82.13476
3021,West Virginia,Monongalia,39.62953,-79.9559
3022,West Virginia,Monroe,37.56037,-80.55055
3023,West Virginia,Morgan,39.56043,-78.25773
3024,West Virginia,Nicholas,38.2917,-80.79933
3025,West Virginia,Ohio,40.06396,-80.72091
3026,West Virginia,Pendleton,38.68073,-79.35089
3027,West Virginia,Pleasants,39.37094,-81.16063
3028,West Virginia,Pocahontas,38.3318,-80.00775
3029,West Virginia,Preston,39.4693,-79.66816
3030,West Virginia,Putnam,38.50862,-81.90899
3031,West Virginia,Raleigh,37.77817,-81.18816
3032,West Virginia,Randolph,38.88927,-79.85701
3033,West Virginia,Ritchie,39.17827,-81.06295
3034,West Virginia,Roane,38.71403,-81.34835
3035,West Virginia,Summers,37.65587,-80.85857
3036,West Virginia,Taylor,39.33599,-80.04618
3037,West Virginia,Tucker,39.1136,-79.56497
3038,West Virginia,Tyler,39.46528,-80.88483
3039,West Virginia,Upshur,38.89783,-80.23342
3040,West Virginia,Wayne,38.36647,-82.55794
3041,West Virginia,Webster,38.49474,-80.42187
3042,West Virginia,Wetzel,39.60526,-80.6391
3043,West Virginia,Wirt,39.02242,-81.37862
3044,West Virginia,Wood,39.26674,-81.56151
3045,West Virginia,Wyoming,37.69206,-81.624
3046,Wisconsin,Adams,43.96963,-89.77064
3047,Wisconsin,Ashland,46.50974,-90.7196
3048,Wisconsin,Barron,45.42372,-91.84831
3049,Wisconsin,Bayfield,46.63544,-91.18068
3050,Wisconsin,Brown,44.51916,-88.01983
3051,Wisconsin,Buffalo,44.37983,-91.75447
3052,Wisconsin,Burnett,45.79651,-92.66374
3053,Wisconsin,Calumet,43.94999,-88.08426
3054,Wisconsin,Chippewa,44.93691,-91.39293
3055,Wisconsin,Clark,44.73471,-90.61208
3056,Wisconsin,Columbia,43.62748,-89.77096
3057,Wisconsin,Crawford,43.02159,-91.11964
3058,Wisconsin,Dane,43.07305,-89.40123
3059,Wisconsin,Dodge,43.43009,-88.69689
3060,Wisconsin,Door,44.84152,-87.42485
3061,Wisconsin,Douglas,46.72077,-92.10408
3062,Wisconsin,Dunn,44.87552,-91.91934
3063,Wisconsin,Eau Claire,44.81135,-91.49849
3064,Wisconsin,Florence,45.84845,-88.39816
3065,Wisconsin,Fond du Lac,43.775,-88.43883
3066,Wisconsin,Forest,45.66726,-88.77038
3067,Wisconsin,Grant,42.73416,-90.47846
3068,Wisconsin,Green,44.51916,-88.01983
3069,Wisconsin,Green Lake,43.81073,-89.00005
3070,Wisconsin,Iowa,43.00048,-90.13543
3071,Wisconsin,Iron,46.31706,-90.26445
3072,Wisconsin,Jackson,44.31913,-90.80518
3073,Wisconsin,Jefferson,43.19472,-88.72899
3074,Wisconsin,Juneau,43.93896,-90.25343
3075,Wisconsin,Kenosha,42.58474,-87.82119
3076,Wisconsin,Kewaunee,44.48279,-87.51434
3077,Wisconsin,La Crosse,43.80136,-91.23958
3078,Wisconsin,Lafayette,42.6605,-90.13172
3079,Wisconsin,Langlade,45.26236,-89.07191
3080,Wisconsin,Lincoln,45.19888,-89.70498
3081,Wisconsin,Manitowoc,44.08861,-87.65758
3082,Wisconsin,Marathon,44.95914,-89.63012
3083,Wisconsin,Marinette,45.3509,-88.00222
3084,Wisconsin,Marquette,43.81958,-89.39875
3085,Wisconsin,Menominee,44.8992,-88.57153
3086,Wisconsin,Milwaukee,43.0389,-87.90647
3087,Wisconsin,Monroe,43.9583,-90.73791
3088,Wisconsin,Oconto,44.99851,-88.22056
3089,Wisconsin,Oneida,45.62692,-89.4631
3090,Wisconsin,Outagamie,44.26193,-88.41538
3091,Wisconsin,Ozaukee,43.38722,-87.87564
3092,Wisconsin,Pepin,44.48265,-92.14969
3093,Wisconsin,Pierce,44.86136,-92.62381
3094,Wisconsin,Polk,45.30995,-92.69174
3095,Wisconsin,Portage,44.52358,-89.57456
3096,Wisconsin,Price,45.95247,-90.42573
3097,Wisconsin,Racine,42.72613,-87.78285
3098,Wisconsin,Richland,43.37564,-90.42948
3099,Wisconsin,Rock,42.68279,-89.01872
3100,Wisconsin,Rusk,45.47513,-91.13312
3101,Wisconsin,St. Croix,45.03407,-92.45278
3102,Wisconsin,Sauk,43.53248,-90.00263
3103,Wisconsin,Sawyer,46.02838,-91.44441
3104,Wisconsin,Shawano,44.78915,-88.76544
3105,Wisconsin,Sheboygan,43.75083,-87.71453
3106,Wisconsin,Taylor,45.09941,-90.3057
3107,Wisconsin,Trempealeau,44.30395,-91.35846
3108,Wisconsin,Vernon,43.59386,-90.83438
3109,Wisconsin,Vilas,46.12967,-89.11736
3110,Wisconsin,Walworth,42.83362,-88.73233
3111,Wisconsin,Washburn,45.89918,-91.79123
3112,Wisconsin,Washington,43.42528,-88.18343
3113,Wisconsin,Waukesha,43.01168,-88.23148
3114,Wisconsin,Waupaca,44.61359,-88.73121
3115,Wisconsin,Waushara,44.11312,-89.24288
3116,Wisconsin,Winnebago,44.02471,-88.54261
3117,Wisconsin,Wood,44.66885,-90.1718
3118,Wyoming,Albany,41.31137,-105.5911
3119,Wyoming,Big Horn,44.52682,-107.99521
3120,Wyoming,Campbell,44.29109,-105.50222
3121,Wyoming,Carbon,41.69459,-106.93061
3122,Wyoming,Converse,42.97233,-105.50706
3123,Wyoming,Crook,44.5886,-104.56994
3124,Wyoming,Fremont,43.04053,-108.63042
3125,Wyoming,Goshen,42.06441,-104.153
3126,Wyoming,Hot Springs,43.6638,-108.21104
3127,Wyoming,Johnson,44.03877,-106.58463
3128,Wyoming,Laramie,41.13998,-104.82025
3129,Wyoming,Lincoln,42.26404,-110.65597
3130,Wyoming,Natrona,42.86663,-106.31308
3131,Wyoming,Niobrara,43.0565,-104.47538
3132,Wyoming,Park,44.52057,-109.58853
3133,Wyoming,Platte,42.13305,-104.96582
3134,Wyoming,Sheridan,44.79719,-106.95618
3135,Wyoming,Sublette,42.76691,-109.91471
3136,Wyoming,Sweetwater,41.58746,-109.2029
3137,Wyoming,Teton,43.47993,-110.76243
3138,Wyoming,Uinta,41.26828,-110.96324
3139,Wyoming,Washakie,43.96551,-107.95093
3140,Wyoming,Weston,43.84049,-104.56783
